Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn,Year of Purchase,Month of Purchase,Day of Purchase,Weekday of Purchase,Age Category
44538,2021-01-27 12:54:48,Clothing,379,5,2635,Cash,31,1.0,Tyler Kelly,31,Male,0,2021,1,27,2,21-40
44538,2020-01-21 04:30:21,Electronics,464,1,2675,PayPal,31,0.0,Tyler Kelly,31,Male,0,2020,1,21,1,21-40
44538,2021-09-21 01:31:11,Electronics,164,2,247,PayPal,31,,Tyler Kelly,31,Male,0,2021,9,21,1,21-40
44538,2022-04-15 02:56:30,Electronics,367,5,2422,Cash,31,,Tyler Kelly,31,Male,0,2022,4,15,4,21-40
44538,2020-11-19 20:04:43,Electronics,234,5,2776,Cash,31,,Tyler Kelly,31,Male,0,2020,11,19,3,21-40
44538,2023-05-11 06:58:19,Clothing,63,2,3255,PayPal,31,1.0,Tyler Kelly,31,Male,0,2023,5,11,3,21-40
28244,2020-01-17 12:10:00,Electronics,294,3,4069,Credit Card,64,0.0,Tracey Hill,64,Female,1,2020,1,17,4,61-80
28244,2020-02-10 05:49:21,Home,304,1,831,Credit Card,64,0.0,Tracey Hill,64,Female,1,2020,2,10,0,61-80
28244,2021-04-26 09:19:56,Electronics,180,1,3326,PayPal,64,1.0,Tracey Hill,64,Female,1,2021,4,26,0,61-80
28244,2023-01-21 18:58:20,Clothing,178,1,865,PayPal,64,1.0,Tracey Hill,64,Female,1,2023,1,21,5,61-80
28244,2022-07-16 12:53:09,Electronics,57,3,3879,Cash,64,,Tracey Hill,64,Female,1,2022,7,16,5,61-80
28412,2020-08-18 12:00:37,Clothing,178,1,5192,Cash,49,1.0,Breanna Nunez,49,Female,0,2020,8,18,1,41-60
28412,2023-09-05 04:35:06,Home,111,3,510,PayPal,49,0.0,Breanna Nunez,49,Female,0,2023,9,5,1,41-60
28412,2023-06-28 04:36:55,Clothing,207,5,4201,PayPal,49,0.0,Breanna Nunez,49,Female,0,2023,6,28,2,41-60
28412,2022-03-28 23:10:34,Electronics,203,3,1982,Crypto,49,1.0,Breanna Nunez,49,Female,0,2022,3,28,0,41-60
28412,2021-11-10 21:28:59,Home,51,2,3105,Crypto,49,0.0,Breanna Nunez,49,Female,0,2021,11,10,2,41-60
28412,2020-12-01 05:01:09,Books,427,2,4505,PayPal,49,1.0,Breanna Nunez,49,Female,0,2020,12,1,1,41-60
35874,2020-02-16 19:04:40,Home,354,2,3770,Cash,22,1.0,Alexis Beard,22,Male,0,2020,2,16,6,21-40
35874,2022-12-28 07:18:12,Clothing,378,4,4602,PayPal,22,1.0,Alexis Beard,22,Male,0,2022,12,28,2,21-40
35874,2022-05-03 04:38:38,Electronics,478,4,499,Credit Card,22,1.0,Alexis Beard,22,Male,0,2022,5,3,1,21-40
35874,2020-05-26 10:00:06,Books,226,2,1719,Crypto,22,1.0,Alexis Beard,22,Male,0,2020,5,26,1,21-40
35874,2021-01-23 09:22:54,Electronics,173,3,2223,Credit Card,22,0.0,Alexis Beard,22,Male,0,2021,1,23,5,21-40
11652,2021-01-09 11:10:14,Home,344,5,4007,Credit Card,62,,Ronald Thompson,62,Male,0,2021,1,9,5,61-80
11652,2023-05-16 00:21:23,Books,135,1,3007,Crypto,62,1.0,Ronald Thompson,62,Male,0,2023,5,16,1,61-80
11652,2021-05-21 09:57:23,Clothing,171,5,3156,PayPal,62,1.0,Ronald Thompson,62,Male,0,2021,5,21,4,61-80
11652,2020-10-18 12:05:23,Books,15,4,3790,PayPal,62,1.0,Ronald Thompson,62,Male,0,2020,10,18,6,61-80
22548,2021-10-28 14:27:22,Home,199,4,4412,Crypto,56,,Denise Choi,56,Male,0,2021,10,28,3,41-60
22548,2021-12-20 18:47:16,Clothing,394,5,866,PayPal,56,0.0,Denise Choi,56,Male,0,2021,12,20,0,41-60
22548,2020-09-05 19:21:38,Books,56,1,1540,PayPal,56,1.0,Denise Choi,56,Male,0,2020,9,5,5,41-60
22548,2022-09-27 05:46:59,Electronics,303,2,3832,Credit Card,56,0.0,Denise Choi,56,Male,0,2022,9,27,1,41-60
34249,2021-03-12 04:12:26,Clothing,490,2,2548,Credit Card,34,1.0,William Carter,34,Female,0,2021,3,12,4,21-40
34249,2020-11-08 02:20:49,Home,278,5,1848,Cash,34,1.0,William Carter,34,Female,0,2020,11,8,6,21-40
34249,2021-03-31 15:10:11,Home,253,2,2722,Credit Card,34,1.0,William Carter,34,Female,0,2021,3,31,2,21-40
34249,2022-12-19 22:29:42,Clothing,104,1,2981,Credit Card,34,0.0,William Carter,34,Female,0,2022,12,19,0,21-40
34249,2021-01-18 23:26:00,Clothing,484,2,2795,PayPal,34,1.0,William Carter,34,Female,0,2021,1,18,0,21-40
34249,2020-12-25 08:11:22,Electronics,60,4,2973,Credit Card,34,1.0,William Carter,34,Female,0,2020,12,25,4,21-40
34249,2023-09-04 15:11:29,Books,61,1,1806,Credit Card,34,0.0,William Carter,34,Female,0,2023,9,4,0,21-40
11061,2023-04-23 09:17:39,Clothing,215,4,774,Credit Card,59,,Donna Quinn,59,Female,1,2023,4,23,6,41-60
11061,2023-07-13 05:34:52,Electronics,51,2,1447,Credit Card,59,1.0,Donna Quinn,59,Female,1,2023,7,13,3,41-60
11061,2021-08-04 00:52:10,Electronics,314,5,3095,Credit Card,59,1.0,Donna Quinn,59,Female,1,2021,8,4,2,41-60
11061,2021-02-16 20:46:59,Home,336,4,1719,PayPal,59,1.0,Donna Quinn,59,Female,1,2021,2,16,1,41-60
11061,2022-06-13 04:04:09,Clothing,210,5,2448,Cash,59,1.0,Donna Quinn,59,Female,1,2022,6,13,0,41-60
33886,2022-12-17 11:18:47,Home,332,1,5136,Crypto,70,0.0,Heidi Skinner,70,Male,0,2022,12,17,5,61-80
33886,2022-01-06 07:12:16,Home,407,4,4976,Crypto,70,0.0,Heidi Skinner,70,Male,0,2022,1,6,3,61-80
33886,2020-09-27 05:15:08,Clothing,270,4,2825,Credit Card,70,1.0,Heidi Skinner,70,Male,0,2020,9,27,6,61-80
33886,2020-06-14 09:41:45,Electronics,492,4,5162,Credit Card,70,1.0,Heidi Skinner,70,Male,0,2020,6,14,6,61-80
28393,2020-10-24 02:21:54,Books,28,4,3582,Crypto,38,,Brenda Mora,38,Female,0,2020,10,24,5,21-40
28393,2022-06-15 04:44:11,Books,481,1,436,Crypto,38,1.0,Brenda Mora,38,Female,0,2022,6,15,2,21-40
28393,2020-03-23 10:41:24,Clothing,396,4,3483,Credit Card,38,,Brenda Mora,38,Female,0,2020,3,23,0,21-40
28393,2021-02-17 14:03:20,Clothing,389,5,766,PayPal,38,0.0,Brenda Mora,38,Female,0,2021,2,17,2,21-40
28393,2021-11-07 09:00:03,Electronics,83,3,1166,PayPal,38,0.0,Brenda Mora,38,Female,0,2021,11,7,6,21-40
28393,2020-10-05 22:29:00,Home,358,3,3678,PayPal,38,0.0,Brenda Mora,38,Female,0,2020,10,5,0,21-40
28393,2022-02-03 15:36:00,Clothing,473,1,4015,Crypto,38,0.0,Brenda Mora,38,Female,0,2022,2,3,3,21-40
28393,2022-05-16 22:40:10,Clothing,112,2,1665,Cash,38,0.0,Brenda Mora,38,Female,0,2022,5,16,0,21-40
28393,2020-02-09 07:11:16,Books,311,5,3463,PayPal,38,0.0,Brenda Mora,38,Female,0,2020,2,9,6,21-40
28393,2022-05-28 10:35:42,Clothing,223,3,4161,Credit Card,38,0.0,Brenda Mora,38,Female,0,2022,5,28,5,21-40
14183,2020-10-12 08:18:54,Clothing,33,4,4276,Crypto,63,1.0,Daniel Day,63,Male,1,2020,10,12,0,61-80
14183,2022-04-24 19:58:38,Electronics,10,5,4382,Credit Card,63,,Daniel Day,63,Male,1,2022,4,24,6,61-80
14183,2021-02-11 08:17:07,Clothing,186,5,2228,PayPal,63,,Daniel Day,63,Male,1,2021,2,11,3,61-80
14183,2020-12-30 23:13:30,Clothing,242,5,4302,Credit Card,63,1.0,Daniel Day,63,Male,1,2020,12,30,2,61-80
14183,2020-09-02 07:58:38,Books,439,1,1113,Credit Card,63,1.0,Daniel Day,63,Male,1,2020,9,2,2,61-80
45378,2022-06-23 09:02:26,Books,205,4,2999,Crypto,59,,Edward Norton,59,Female,0,2022,6,23,3,41-60
45378,2023-04-07 10:23:21,Clothing,394,3,4285,Credit Card,59,0.0,Edward Norton,59,Female,0,2023,4,7,4,41-60
45378,2020-04-19 23:01:30,Books,370,1,1537,Credit Card,59,0.0,Edward Norton,59,Female,0,2020,4,19,6,41-60
45378,2023-03-06 05:55:07,Clothing,451,2,1721,PayPal,59,0.0,Edward Norton,59,Female,0,2023,3,6,0,41-60
45378,2020-06-29 08:01:26,Electronics,449,2,1340,Credit Card,59,1.0,Edward Norton,59,Female,0,2020,6,29,0,41-60
5588,2022-01-26 13:28:57,Electronics,58,3,3344,Cash,34,1.0,Tyler Ballard,34,Male,0,2022,1,26,2,21-40
5588,2023-08-07 21:47:48,Books,205,4,1691,Credit Card,34,0.0,Tyler Ballard,34,Male,0,2023,8,7,0,21-40
5588,2023-05-28 15:22:07,Books,116,5,4133,PayPal,34,0.0,Tyler Ballard,34,Male,0,2023,5,28,6,21-40
5588,2020-01-27 21:05:51,Electronics,102,1,2121,Credit Card,34,0.0,Tyler Ballard,34,Male,0,2020,1,27,0,21-40
25382,2021-03-19 09:53:28,Books,459,1,2240,Crypto,23,0.0,Kelli Phillips,23,Male,0,2021,3,19,4,21-40
25382,2021-12-13 23:51:34,Clothing,130,4,1138,Cash,23,0.0,Kelli Phillips,23,Male,0,2021,12,13,0,21-40
25382,2022-08-16 21:15:59,Electronics,346,2,2160,Credit Card,23,0.0,Kelli Phillips,23,Male,0,2022,8,16,1,21-40
25382,2023-07-14 10:28:56,Books,412,2,4152,PayPal,23,0.0,Kelli Phillips,23,Male,0,2023,7,14,4,21-40
25382,2020-08-25 21:35:12,Books,103,4,4842,Credit Card,23,0.0,Kelli Phillips,23,Male,0,2020,8,25,1,21-40
37479,2022-11-02 00:52:04,Electronics,290,1,3807,PayPal,47,,Samantha Peterson,47,Male,0,2022,11,2,2,41-60
37479,2022-04-10 23:51:39,Clothing,95,5,1004,Credit Card,47,0.0,Samantha Peterson,47,Male,0,2022,4,10,6,41-60
37479,2021-10-02 19:07:00,Electronics,487,2,4008,PayPal,47,0.0,Samantha Peterson,47,Male,0,2021,10,2,5,41-60
37479,2021-08-30 07:15:14,Home,68,2,3398,Crypto,47,0.0,Samantha Peterson,47,Male,0,2021,8,30,0,41-60
37479,2023-07-07 08:00:19,Books,139,4,4579,Credit Card,47,1.0,Samantha Peterson,47,Male,0,2023,7,7,4,41-60
37479,2020-02-02 16:41:51,Clothing,27,3,2415,Credit Card,47,,Samantha Peterson,47,Male,0,2020,2,2,6,41-60
37479,2022-12-23 21:12:28,Home,219,4,2805,Credit Card,47,1.0,Samantha Peterson,47,Male,0,2022,12,23,4,41-60
11575,2021-09-05 18:38:37,Books,339,2,2459,Credit Card,23,0.0,Rebecca Dawson,23,Male,0,2021,9,5,6,21-40
11575,2021-01-19 07:01:06,Clothing,236,4,3409,Credit Card,23,1.0,Rebecca Dawson,23,Male,0,2021,1,19,1,21-40
11575,2023-05-17 23:16:32,Electronics,21,2,1267,Credit Card,23,0.0,Rebecca Dawson,23,Male,0,2023,5,17,2,21-40
11575,2022-05-05 16:13:18,Books,142,1,401,Credit Card,23,1.0,Rebecca Dawson,23,Male,0,2022,5,5,3,21-40
11575,2022-10-30 00:53:55,Clothing,134,3,2985,Credit Card,23,0.0,Rebecca Dawson,23,Male,0,2022,10,30,6,21-40
11575,2021-06-24 18:29:15,Clothing,205,4,922,Credit Card,23,0.0,Rebecca Dawson,23,Male,0,2021,6,24,3,21-40
39753,2021-09-02 11:07:31,Home,320,4,3560,PayPal,53,1.0,Tara Boyd,53,Female,0,2021,9,2,3,41-60
39753,2020-06-04 16:44:56,Books,63,4,2827,Crypto,53,1.0,Tara Boyd,53,Female,0,2020,6,4,3,41-60
39753,2023-02-16 08:30:18,Clothing,144,5,5252,Credit Card,53,0.0,Tara Boyd,53,Female,0,2023,2,16,3,41-60
3051,2020-03-03 09:19:04,Clothing,485,4,4488,PayPal,43,1.0,Wendy Wright,43,Male,0,2020,3,3,1,41-60
3051,2021-03-10 03:55:00,Clothing,473,2,2232,Credit Card,43,,Wendy Wright,43,Male,0,2021,3,10,2,41-60
3051,2023-03-27 10:11:13,Clothing,317,1,3581,Crypto,43,1.0,Wendy Wright,43,Male,0,2023,3,27,0,41-60
3051,2021-04-05 02:02:48,Books,69,4,684,Credit Card,43,0.0,Wendy Wright,43,Male,0,2021,4,5,0,41-60
24913,2021-04-09 09:08:10,Books,33,2,1328,Credit Card,61,0.0,Debra Lopez,61,Female,0,2021,4,9,4,61-80
24913,2021-06-20 01:10:29,Home,169,4,1952,Cash,61,0.0,Debra Lopez,61,Female,0,2021,6,20,6,61-80
24913,2020-02-22 04:37:42,Books,17,4,327,Credit Card,61,1.0,Debra Lopez,61,Female,0,2020,2,22,5,61-80
24913,2023-06-27 03:07:41,Clothing,235,5,3975,PayPal,61,1.0,Debra Lopez,61,Female,0,2023,6,27,1,61-80
24913,2022-04-13 06:14:18,Electronics,244,1,3206,Credit Card,61,1.0,Debra Lopez,61,Female,0,2022,4,13,2,61-80
24913,2021-09-27 06:50:20,Home,64,5,714,PayPal,61,0.0,Debra Lopez,61,Female,0,2021,9,27,0,61-80
24913,2020-11-13 20:21:44,Books,482,4,1633,Credit Card,61,1.0,Debra Lopez,61,Female,0,2020,11,13,4,61-80
24913,2023-04-07 10:01:39,Clothing,443,4,1277,Cash,61,1.0,Debra Lopez,61,Female,0,2023,4,7,4,61-80
24913,2022-03-29 17:31:17,Electronics,97,3,2204,Credit Card,61,0.0,Debra Lopez,61,Female,0,2022,3,29,1,61-80
24913,2023-06-28 02:57:19,Electronics,118,5,1873,PayPal,61,1.0,Debra Lopez,61,Female,0,2023,6,28,2,61-80
24913,2020-12-23 20:07:12,Books,169,1,5014,Credit Card,61,1.0,Debra Lopez,61,Female,0,2020,12,23,2,61-80
14,2020-07-09 11:03:00,Clothing,367,3,4808,PayPal,63,1.0,Darren Myers,63,Female,1,2020,7,9,3,61-80
14,2020-04-06 08:26:36,Books,113,3,2446,PayPal,63,1.0,Darren Myers,63,Female,1,2020,4,6,0,61-80
14,2020-04-18 02:43:35,Clothing,323,5,3090,PayPal,63,0.0,Darren Myers,63,Female,1,2020,4,18,5,61-80
14,2021-03-10 01:55:43,Clothing,327,1,1375,Cash,63,,Darren Myers,63,Female,1,2021,3,10,2,61-80
14,2022-03-24 16:31:59,Clothing,135,4,2738,Credit Card,63,0.0,Darren Myers,63,Female,1,2022,3,24,3,61-80
14,2020-06-21 08:03:48,Clothing,493,1,1704,Cash,63,0.0,Darren Myers,63,Female,1,2020,6,21,6,61-80
41417,2022-09-25 22:59:41,Books,43,5,1320,PayPal,43,0.0,Tracy Adams,43,Female,0,2022,9,25,6,41-60
41417,2020-07-25 01:52:12,Clothing,309,1,3978,Cash,43,1.0,Tracy Adams,43,Female,0,2020,7,25,5,41-60
41417,2023-01-25 14:57:44,Clothing,91,5,4757,Credit Card,43,,Tracy Adams,43,Female,0,2023,1,25,2,41-60
41417,2023-08-27 05:46:31,Clothing,114,1,1043,PayPal,43,,Tracy Adams,43,Female,0,2023,8,27,6,41-60
41417,2022-03-25 14:11:45,Clothing,34,4,4879,Credit Card,43,,Tracy Adams,43,Female,0,2022,3,25,4,41-60
41417,2020-04-19 16:17:50,Books,115,4,2476,Crypto,43,0.0,Tracy Adams,43,Female,0,2020,4,19,6,41-60
41417,2020-01-12 06:32:40,Home,116,4,5025,Credit Card,43,1.0,Tracy Adams,43,Female,0,2020,1,12,6,41-60
38187,2020-03-07 22:26:14,Home,260,3,1731,Cash,43,0.0,Dr. Tracey Williams,43,Female,0,2020,3,7,5,41-60
38187,2021-02-18 06:11:20,Home,413,1,4090,Cash,43,,Dr. Tracey Williams,43,Female,0,2021,2,18,3,41-60
38187,2021-11-22 02:29:45,Home,397,3,3993,PayPal,43,0.0,Dr. Tracey Williams,43,Female,0,2021,11,22,0,41-60
38187,2021-09-24 01:58:50,Electronics,402,1,4509,Credit Card,43,1.0,Dr. Tracey Williams,43,Female,0,2021,9,24,4,41-60
38187,2021-05-30 09:35:10,Home,61,3,4073,Credit Card,43,0.0,Dr. Tracey Williams,43,Female,0,2021,5,30,6,41-60
38187,2023-06-01 12:55:46,Electronics,145,1,559,Credit Card,43,0.0,Dr. Tracey Williams,43,Female,0,2023,6,1,3,41-60
13791,2023-06-30 00:52:01,Books,112,3,2861,Credit Card,35,0.0,Jeffrey Jimenez,35,Male,0,2023,6,30,4,21-40
13791,2020-08-26 20:51:37,Books,384,3,1249,Crypto,35,1.0,Jeffrey Jimenez,35,Male,0,2020,8,26,2,21-40
13791,2020-10-20 23:24:46,Clothing,322,2,4571,PayPal,35,0.0,Jeffrey Jimenez,35,Male,0,2020,10,20,1,21-40
13791,2022-06-26 21:57:40,Books,396,4,3808,PayPal,35,0.0,Jeffrey Jimenez,35,Male,0,2022,6,26,6,21-40
13791,2021-07-26 11:07:16,Clothing,417,2,4742,PayPal,35,0.0,Jeffrey Jimenez,35,Male,0,2021,7,26,0,21-40
49452,2022-01-27 18:25:54,Home,366,1,734,PayPal,61,0.0,Ryan Campbell,61,Male,0,2022,1,27,3,61-80
49452,2022-11-17 14:25:59,Books,430,5,1117,Credit Card,61,0.0,Ryan Campbell,61,Male,0,2022,11,17,3,61-80
49452,2021-05-06 03:25:43,Clothing,374,1,4991,PayPal,61,0.0,Ryan Campbell,61,Male,0,2021,5,6,3,61-80
49452,2021-01-25 00:30:49,Electronics,358,2,1551,Credit Card,61,1.0,Ryan Campbell,61,Male,0,2021,1,25,0,61-80
49452,2023-06-14 00:20:39,Electronics,213,2,1720,Credit Card,61,1.0,Ryan Campbell,61,Male,0,2023,6,14,2,61-80
46810,2022-01-12 10:10:15,Books,124,4,2319,Cash,36,0.0,Shane Vargas,36,Female,0,2022,1,12,2,21-40
46810,2020-06-18 10:15:39,Electronics,206,2,5101,PayPal,36,0.0,Shane Vargas,36,Female,0,2020,6,18,3,21-40
46810,2023-07-14 16:14:05,Electronics,94,5,3038,Crypto,36,0.0,Shane Vargas,36,Female,0,2023,7,14,4,21-40
46810,2020-10-07 20:34:02,Electronics,404,3,3335,Credit Card,36,1.0,Shane Vargas,36,Female,0,2020,10,7,2,21-40
46810,2020-08-31 09:10:29,Home,25,1,548,Cash,36,,Shane Vargas,36,Female,0,2020,8,31,0,21-40
46810,2023-01-27 08:42:27,Electronics,456,5,1368,PayPal,36,0.0,Shane Vargas,36,Female,0,2023,1,27,4,21-40
49493,2023-01-17 17:32:30,Books,473,5,4005,Credit Card,64,1.0,Michael Martin,64,Female,0,2023,1,17,1,61-80
49493,2023-07-30 12:33:38,Home,498,5,4591,Credit Card,64,0.0,Michael Martin,64,Female,0,2023,7,30,6,61-80
49493,2022-05-16 17:56:57,Clothing,301,4,1454,Credit Card,64,0.0,Michael Martin,64,Female,0,2022,5,16,0,61-80
49493,2022-03-17 17:53:32,Clothing,215,3,4269,Credit Card,64,0.0,Michael Martin,64,Female,0,2022,3,17,3,61-80
49493,2023-03-07 00:41:44,Clothing,31,1,1595,Credit Card,64,1.0,Michael Martin,64,Female,0,2023,3,7,1,61-80
49493,2021-06-18 15:09:59,Books,85,1,5178,Credit Card,64,,Michael Martin,64,Female,0,2021,6,18,4,61-80
37510,2020-07-20 12:56:27,Home,242,4,347,Credit Card,42,1.0,Justin Gonzalez,42,Female,0,2020,7,20,0,41-60
37510,2020-12-16 12:38:07,Electronics,455,1,4847,Cash,42,0.0,Justin Gonzalez,42,Female,0,2020,12,16,2,41-60
37510,2020-12-21 21:13:58,Electronics,485,4,258,Cash,42,0.0,Justin Gonzalez,42,Female,0,2020,12,21,0,41-60
37510,2020-06-21 22:02:59,Home,410,4,1577,Cash,42,1.0,Justin Gonzalez,42,Female,0,2020,6,21,6,41-60
37510,2021-11-24 21:11:16,Home,211,3,430,Cash,42,0.0,Justin Gonzalez,42,Female,0,2021,11,24,2,41-60
37510,2020-07-16 19:39:30,Books,266,3,2010,Credit Card,42,0.0,Justin Gonzalez,42,Female,0,2020,7,16,3,41-60
37510,2020-07-05 03:34:06,Home,92,5,1069,PayPal,42,0.0,Justin Gonzalez,42,Female,0,2020,7,5,6,41-60
15127,2023-07-06 07:40:12,Books,474,1,1248,PayPal,18,0.0,Susan Ferguson,18,Male,0,2023,7,6,3,0-20
15127,2020-11-11 04:51:27,Books,169,2,2121,Cash,18,,Susan Ferguson,18,Male,0,2020,11,11,2,0-20
15127,2020-09-26 23:30:04,Home,209,1,2118,PayPal,18,0.0,Susan Ferguson,18,Male,0,2020,9,26,5,0-20
15127,2023-03-09 08:30:05,Electronics,119,1,1180,PayPal,18,0.0,Susan Ferguson,18,Male,0,2023,3,9,3,0-20
15127,2023-02-10 04:15:41,Books,342,1,2725,PayPal,18,1.0,Susan Ferguson,18,Male,0,2023,2,10,4,0-20
15127,2020-01-08 23:22:36,Clothing,455,5,2278,PayPal,18,1.0,Susan Ferguson,18,Male,0,2020,1,8,2,0-20
46552,2021-09-24 06:18:02,Home,135,2,4377,Credit Card,36,0.0,Earl Douglas,36,Female,0,2021,9,24,4,21-40
46552,2021-05-22 16:30:06,Electronics,37,4,1611,Cash,36,,Earl Douglas,36,Female,0,2021,5,22,5,21-40
46552,2021-11-20 14:07:56,Clothing,305,4,1000,Cash,36,1.0,Earl Douglas,36,Female,0,2021,11,20,5,21-40
46552,2023-09-08 05:27:26,Clothing,107,3,4060,PayPal,36,1.0,Earl Douglas,36,Female,0,2023,9,8,4,21-40
46552,2023-08-09 11:24:18,Home,23,3,3729,Cash,36,1.0,Earl Douglas,36,Female,0,2023,8,9,2,21-40
46552,2021-09-25 15:47:49,Home,394,2,3325,PayPal,36,1.0,Earl Douglas,36,Female,0,2021,9,25,5,21-40
46552,2022-02-16 00:56:35,Electronics,119,2,3840,PayPal,36,1.0,Earl Douglas,36,Female,0,2022,2,16,2,21-40
46552,2020-06-12 02:53:00,Electronics,455,5,1496,Credit Card,36,0.0,Earl Douglas,36,Female,0,2020,6,12,4,21-40
46552,2023-06-09 04:21:03,Clothing,85,2,1393,PayPal,36,0.0,Earl Douglas,36,Female,0,2023,6,9,4,21-40
20735,2022-07-22 18:34:42,Books,49,4,2789,Credit Card,22,1.0,Patricia Russell,22,Male,0,2022,7,22,4,21-40
20735,2021-12-31 02:35:56,Clothing,396,2,368,PayPal,22,0.0,Patricia Russell,22,Male,0,2021,12,31,4,21-40
20735,2020-02-22 13:17:05,Clothing,400,1,320,Credit Card,22,1.0,Patricia Russell,22,Male,0,2020,2,22,5,21-40
20735,2020-04-28 16:03:53,Home,271,1,3961,Cash,22,1.0,Patricia Russell,22,Male,0,2020,4,28,1,21-40
20735,2021-09-13 21:45:31,Books,11,5,2302,Credit Card,22,0.0,Patricia Russell,22,Male,0,2021,9,13,0,21-40
20735,2022-11-24 01:54:29,Books,408,3,3502,PayPal,22,0.0,Patricia Russell,22,Male,0,2022,11,24,3,21-40
20735,2021-10-22 07:42:45,Clothing,54,4,3464,PayPal,22,,Patricia Russell,22,Male,0,2021,10,22,4,21-40
20639,2020-05-03 08:21:56,Electronics,495,2,697,Cash,31,0.0,Anthony Jackson,31,Female,1,2020,5,3,6,21-40
20639,2021-05-15 18:06:10,Electronics,10,4,2720,Credit Card,31,,Anthony Jackson,31,Female,1,2021,5,15,5,21-40
20639,2020-09-15 07:16:50,Home,51,5,1962,Credit Card,31,,Anthony Jackson,31,Female,1,2020,9,15,1,21-40
20639,2022-05-04 09:02:56,Books,408,2,4884,Cash,31,0.0,Anthony Jackson,31,Female,1,2022,5,4,2,21-40
20639,2023-04-14 16:34:50,Books,106,2,338,Credit Card,31,0.0,Anthony Jackson,31,Female,1,2023,4,14,4,21-40
28452,2023-06-04 03:54:52,Books,176,5,404,PayPal,18,1.0,John Greene,18,Female,0,2023,6,4,6,0-20
28452,2020-12-21 20:06:09,Books,231,4,1025,Credit Card,18,,John Greene,18,Female,0,2020,12,21,0,0-20
28452,2021-01-20 20:30:32,Electronics,65,5,2310,PayPal,18,,John Greene,18,Female,0,2021,1,20,2,0-20
14139,2020-12-04 08:21:24,Electronics,499,3,784,Crypto,26,,Peter Mayer,26,Male,0,2020,12,4,4,21-40
14139,2020-05-04 16:30:55,Home,448,2,3441,Credit Card,26,0.0,Peter Mayer,26,Male,0,2020,5,4,0,21-40
14139,2020-09-15 13:31:37,Clothing,121,5,1748,Cash,26,0.0,Peter Mayer,26,Male,0,2020,9,15,1,21-40
14139,2020-10-25 03:01:41,Clothing,213,5,3829,PayPal,26,1.0,Peter Mayer,26,Male,0,2020,10,25,6,21-40
14139,2022-02-02 18:02:04,Electronics,315,1,1445,Credit Card,26,,Peter Mayer,26,Male,0,2022,2,2,2,21-40
14139,2021-07-23 09:27:33,Electronics,482,3,4140,Credit Card,26,0.0,Peter Mayer,26,Male,0,2021,7,23,4,21-40
14139,2022-06-20 00:00:09,Clothing,453,4,317,Cash,26,1.0,Peter Mayer,26,Male,0,2022,6,20,0,21-40
41345,2023-08-16 10:05:15,Electronics,319,5,1427,Cash,55,1.0,Leonard Francis,55,Male,0,2023,8,16,2,41-60
41345,2021-08-05 15:44:30,Clothing,421,1,5099,Credit Card,55,1.0,Leonard Francis,55,Male,0,2021,8,5,3,41-60
41345,2020-01-01 13:03:59,Books,302,5,5123,Credit Card,55,1.0,Leonard Francis,55,Male,0,2020,1,1,2,41-60
41345,2020-03-03 01:17:19,Clothing,183,3,4177,Cash,55,0.0,Leonard Francis,55,Male,0,2020,3,3,1,41-60
41345,2021-05-30 12:58:14,Books,176,2,5033,PayPal,55,0.0,Leonard Francis,55,Male,0,2021,5,30,6,41-60
41345,2021-05-19 09:42:59,Clothing,495,5,1060,Cash,55,0.0,Leonard Francis,55,Male,0,2021,5,19,2,41-60
41345,2023-04-20 01:58:10,Clothing,478,4,2587,PayPal,55,0.0,Leonard Francis,55,Male,0,2023,4,20,3,41-60
41345,2021-06-20 04:40:43,Clothing,481,4,1286,PayPal,55,0.0,Leonard Francis,55,Male,0,2021,6,20,6,41-60
41345,2020-05-30 08:25:11,Home,50,2,3471,Cash,55,1.0,Leonard Francis,55,Male,0,2020,5,30,5,41-60
41345,2022-11-20 18:39:45,Clothing,202,2,1769,Cash,55,0.0,Leonard Francis,55,Male,0,2022,11,20,6,41-60
9291,2020-09-02 12:27:52,Books,35,4,1008,Crypto,66,0.0,Alyssa Travis,66,Female,0,2020,9,2,2,61-80
9291,2021-08-25 09:43:00,Books,340,3,4286,Cash,66,0.0,Alyssa Travis,66,Female,0,2021,8,25,2,61-80
9291,2020-10-31 21:39:29,Electronics,85,4,5143,Cash,66,1.0,Alyssa Travis,66,Female,0,2020,10,31,5,61-80
791,2021-09-03 14:39:14,Books,370,4,788,Credit Card,32,,Tina Smith,32,Female,0,2021,9,3,4,21-40
791,2021-09-05 12:57:55,Clothing,44,2,457,PayPal,32,,Tina Smith,32,Female,0,2021,9,5,6,21-40
791,2020-12-27 03:43:06,Electronics,114,4,1784,Cash,32,0.0,Tina Smith,32,Female,0,2020,12,27,6,21-40
791,2020-03-05 09:43:30,Electronics,94,4,313,Crypto,32,1.0,Tina Smith,32,Female,0,2020,3,5,3,21-40
791,2023-03-23 13:45:33,Electronics,207,4,3245,Credit Card,32,0.0,Tina Smith,32,Female,0,2023,3,23,3,21-40
791,2022-10-20 14:16:25,Clothing,445,2,223,PayPal,32,0.0,Tina Smith,32,Female,0,2022,10,20,3,21-40
